"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 07 23:46:30 PST 2022","Mon Mar 07 23:46:30 PST 2022","25","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_toohabphpyrd_SETOPERATIONID","test_toohabphpyrd_SETOPERATIONID",""
"passed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","31","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t4id2mp657w2_SETOPERATIONID","test_t4id2mp657w2_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:17 PST 2022","Mon Mar 07 23:46:17 PST 2022","41","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1k1wqqi7twcon_SETOPERATIONID","test_1k1wqqi7twcon_SETOPERATIONID",""
"broken","Mon Mar 07 23:38:51 PST 2022","Mon Mar 07 23:40:06 PST 2022","75018","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iespvt4fm8h1_SETOPERATIONID","test_1iespvt4fm8h1_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","35","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_sopp1a6iv4o1_SETOPERATIONID","test_sopp1a6iv4o1_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:45 PST 2022","Mon Mar 07 21:25:45 PST 2022","93","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hbagdx5ufgbp_SETOPERATIONID","test_1hbagdx5ufgbp_SETOPERATIONID",""
"broken","Mon Mar 07 23:35:05 PST 2022","Mon Mar 07 23:36:20 PST 2022","75008","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ies6plpswcvm_SETOPERATIONID","test_1ies6plpswcvm_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:51 PST 2022","42","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iyq29kuzklt1_SETOPERATIONID","test_1iyq29kuzklt1_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","60","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vf0xgnk9zj1t_SETOPERATIONID","test_vf0xgnk9zj1t_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:32 PST 2022","Mon Mar 07 23:46:32 PST 2022","38","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_vb6t65ycnyoy_SETOPERATIONID","test_vb6t65ycnyoy_SETOPERATIONID",""
"broken","Mon Mar 07 23:12:34 PST 2022","Mon Mar 07 23:13:49 PST 2022","75012","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hux8gh3vw6zm_SETOPERATIONID","test_1hux8gh3vw6zm_SETOPERATIONID",""
"broken","Mon Mar 07 22:45:02 PST 2022","Mon Mar 07 22:46:17 PST 2022","75014","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hb7pe3iqun37_SETOPERATIONID","test_1hb7pe3iqun37_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:46 PST 2022","Mon Mar 07 21:25:46 PST 2022","53","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hr5e9lta84l2_SETOPERATIONID","test_1hr5e9lta84l2_SETOPERATIONID",""
"broken","Mon Mar 07 22:33:46 PST 2022","Mon Mar 07 22:35:01 PST 2022","75012","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1h7toigz84k85_SETOPERATIONID","test_1h7toigz84k85_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:20 PST 2022","Mon Mar 07 23:46:20 PST 2022","45","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_r1cu0cx22vxx_SETOPERATIONID","test_r1cu0cx22vxx_SETOPERATIONID",""
"failed","Mon Mar 07 23:45:06 PST 2022","Mon Mar 07 23:46:14 PST 2022","67378","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iun54ffhtgz4_SETOPERATIONID","test_1iun54ffhtgz4_SETOPERATIONID",""
"broken","Mon Mar 07 23:23:50 PST 2022","Mon Mar 07 23:25:05 PST 2022","75009","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iaxn5ihhczsn_SETOPERATIONID","test_1iaxn5ihhczsn_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","38","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_sonfw2ysb2hu_SETOPERATIONID","test_sonfw2ysb2hu_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:52 PST 2022","Mon Mar 07 21:25:52 PST 2022","67","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jiaixdnwzrxt_SETOPERATIONID","test_1jiaixdnwzrxt_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","30","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_sl90cnldei5f_SETOPERATIONID","test_sl90cnldei5f_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:26 PST 2022","Mon Mar 07 23:46:26 PST 2022","398","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4a1cy5cbply_SETOPERATIONID","test_t4a1cy5cbply_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:26 PST 2022","Mon Mar 07 23:46:26 PST 2022","201","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_t4a11dfzxagm_SETOPERATIONID","test_t4a11dfzxagm_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:52 PST 2022","Mon Mar 07 21:25:52 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1ji7rxm0q4s35_SETOPERATIONID","test_1ji7rxm0q4s35_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:17 PST 2022","Mon Mar 07 23:46:18 PST 2022","1032","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1k1zhcik9rski_SETOPERATIONID","test_1k1zhcik9rski_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:56 PST 2022","38","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qxtvjieywjfl_SETOPERATIONID","test_qxtvjieywjfl_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:23 PST 2022","Mon Mar 07 23:46:24 PST 2022","1035","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_sof46knpcwv6_SETOPERATIONID","test_sof46knpcwv6_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","79","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_ubj5i5h6c9ix_SETOPERATIONID","test_ubj5i5h6c9ix_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:53 PST 2022","Mon Mar 07 21:25:53 PST 2022","58","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jyg2idwt8ndx_SETOPERATIONID","test_1jyg2idwt8ndx_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:47 PST 2022","Mon Mar 07 21:25:48 PST 2022","280","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hruc86qsm3w1_SETOPERATIONID","test_1hruc86qsm3w1_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","28","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_sl3y9rgm4hnl_SETOPERATIONID","test_sl3y9rgm4hnl_SETOPERATIONID",""
"broken","Mon Mar 07 22:37:31 PST 2022","Mon Mar 07 22:38:46 PST 2022","75014","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1h7wzg7mt4tb8_SETOPERATIONID","test_1h7wzg7mt4tb8_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","46","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rhrnx312qrzo_SETOPERATIONID","test_rhrnx312qrzo_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:51 PST 2022","42","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1iyqjsug99a9j_SETOPERATIONID","test_1iyqjsug99a9j_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","27","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_u8b6y4mdfynn_SETOPERATIONID","test_u8b6y4mdfynn_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","75","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rl0389zzlcfl_SETOPERATIONID","test_rl0389zzlcfl_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:06 PST 2022","Mon Mar 07 21:26:06 PST 2022","30","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vf6fu0003td2_SETOPERATIONID","test_vf6fu0003td2_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","38","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbt1bag7h3l0_SETOPERATIONID","test_vbt1bag7h3l0_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","31","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qhvmq1zy6sz8_SETOPERATIONID","test_qhvmq1zy6sz8_SETOPERATIONID",""
"passed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","39","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t4yh047fqzp1_SETOPERATIONID","test_t4yh047fqzp1_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:19 PST 2022","Mon Mar 07 23:46:19 PST 2022","38","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qxg07d7dxoom_SETOPERATIONID","test_qxg07d7dxoom_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:16 PST 2022","Mon Mar 07 23:46:16 PST 2022","142","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jyb042mzbh2v_SETOPERATIONID","test_1jyb042mzbh2v_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:23 PST 2022","252","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_sl9htgqoplk5_SETOPERATIONID","test_sl9htgqoplk5_SETOPERATIONID",""
"broken","Mon Mar 07 23:11:19 PST 2022","Mon Mar 07 23:12:34 PST 2022","75010","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hrud0ggvep82_SETOPERATIONID","test_1hrud0ggvep82_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","125","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_sopptcqa0cbq_SETOPERATIONID","test_sopptcqa0cbq_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","38","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s1036no52fjk_SETOPERATIONID","test_s1036no52fjk_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:51 PST 2022","49","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jet979i5ecl3_SETOPERATIONID","test_1jet979i5ecl3_SETOPERATIONID",""
"broken","Mon Mar 07 23:36:20 PST 2022","Mon Mar 07 23:37:35 PST 2022","75001","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1ies7vp1tcokk_SETOPERATIONID","test_1ies7vp1tcokk_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:54 PST 2022","Mon Mar 07 21:25:54 PST 2022","38","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qdyajc151jdv_SETOPERATIONID","test_qdyajc151jdv_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:46 PST 2022","Mon Mar 07 21:25:46 PST 2022","75","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hbiq2ze8akvo_SETOPERATIONID","test_1hbiq2ze8akvo_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","42","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rh7sqkmowxgh_SETOPERATIONID","test_rh7sqkmowxgh_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:51 PST 2022","Mon Mar 07 21:25:51 PST 2022","91","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jenq1b2ylxkh_SETOPERATIONID","test_1jenq1b2ylxkh_SETOPERATIONID",""
"broken","Mon Mar 07 22:27:30 PST 2022","Mon Mar 07 22:28:45 PST 2022","75011","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1h7io59ezj3ok_SETOPERATIONID","test_1h7io59ezj3ok_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","40","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_sl6ohor1j9yr_SETOPERATIONID","test_sl6ohor1j9yr_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:03 PST 2022","Mon Mar 07 21:26:03 PST 2022","38","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_ubj5hvlowy7o_SETOPERATIONID","test_ubj5hvlowy7o_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","23","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_us0pb1174pd0_SETOPERATIONID","test_us0pb1174pd0_SETOPERATIONID",""
"broken","Mon Mar 07 22:57:33 PST 2022","Mon Mar 07 22:58:48 PST 2022","75009","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1hr85bwknmq1u_SETOPERATIONID","test_1hr85bwknmq1u_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:02 PST 2022","Mon Mar 07 21:26:02 PST 2022","27","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_u7znhkz6vm7t_SETOPERATIONID","test_u7znhkz6vm7t_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:15 PST 2022","57","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iynbql04uq0g_SETOPERATIONID","test_1iynbql04uq0g_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:48 PST 2022","Mon Mar 07 21:25:48 PST 2022","73","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hv37wpwulftx_SETOPERATIONID","test_1hv37wpwulftx_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:56 PST 2022","Mon Mar 07 21:25:56 PST 2022","69","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qy4fjqxnn1o4_SETOPERATIONID","test_qy4fjqxnn1o4_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","33","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_veynm2t08fn5_SETOPERATIONID","test_veynm2t08fn5_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","26","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_ubgvnujar4o3_SETOPERATIONID","test_ubgvnujar4o3_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:45 PST 2022","Mon Mar 07 21:25:45 PST 2022","69","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hb87n0j93p69_SETOPERATIONID","test_1hb87n0j93p69_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:58 PST 2022","62","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_s12tv0jwy7a9_SETOPERATIONID","test_s12tv0jwy7a9_SETOPERATIONID",""
"broken","Mon Mar 07 22:42:32 PST 2022","Mon Mar 07 22:43:47 PST 2022","75010","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1h85b3lodlwds_SETOPERATIONID","test_1h85b3lodlwds_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","38","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vf3o285mvebd_SETOPERATIONID","test_vf3o285mvebd_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:01 PST 2022","Mon Mar 07 21:26:01 PST 2022","38","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_too0j7xe4b3r_SETOPERATIONID","test_too0j7xe4b3r_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:48 PST 2022","Mon Mar 07 21:25:48 PST 2022","48","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hvb0x4st6cdu_SETOPERATIONID","test_1hvb0x4st6cdu_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:59 PST 2022","Mon Mar 07 21:25:59 PST 2022","36","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_skydxzkbz6n7_SETOPERATIONID","test_skydxzkbz6n7_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","56","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qxqlg83lkqpe_SETOPERATIONID","test_qxqlg83lkqpe_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:54 PST 2022","Mon Mar 07 21:25:54 PST 2022","49","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qe1lsoypwv1v_SETOPERATIONID","test_qe1lsoypwv1v_SETOPERATIONID",""
"broken","Mon Mar 07 23:42:36 PST 2022","Mon Mar 07 23:43:51 PST 2022","75024","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iukwfwd390f8_SETOPERATIONID","test_1iukwfwd390f8_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","36","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s4ul6czkutsz_SETOPERATIONID","test_s4ul6czkutsz_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","24","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s4muiq3xzome_SETOPERATIONID","test_s4muiq3xzome_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:18 PST 2022","Mon Mar 07 23:46:18 PST 2022","56","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_qdw1gze6shgk_SETOPERATIONID","test_qdw1gze6shgk_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:22 PST 2022","Mon Mar 07 23:46:22 PST 2022","269","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_sl9hhutgbuxy_SETOPERATIONID","test_sl9hhutgbuxy_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","26","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s1dwkkmzxr3a_SETOPERATIONID","test_s1dwkkmzxr3a_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","35","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rkzkwlz7xu0m_SETOPERATIONID","test_rkzkwlz7xu0m_SETOPERATIONID",""
"passed","Mon Mar 07 23:46:14 PST 2022","Mon Mar 07 23:46:14 PST 2022","45","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1iv0zzmkty0j5_SETOPERATIONID","test_1iv0zzmkty0j5_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:53 PST 2022","Mon Mar 07 21:25:53 PST 2022","48","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jyg37wys7d5w_SETOPERATIONID","test_1jyg37wys7d5w_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:56 PST 2022","Mon Mar 07 21:25:56 PST 2022","35","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_rhb24dg5475e_SETOPERATIONID","test_rhb24dg5475e_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_s18w49c4pvtv_SETOPERATIONID","test_s18w49c4pvtv_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:06 PST 2022","40","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vf6eo4km94kl_SETOPERATIONID","test_vf6eo4km94kl_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:46 PST 2022","Mon Mar 07 21:25:46 PST 2022","57","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1hbm1q9gjgsvr_SETOPERATIONID","test_1hbm1q9gjgsvr_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","31","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_ubj548afuou0_SETOPERATIONID","test_ubj548afuou0_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","283","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vbbuediskp4h_SETOPERATIONID","test_vbbuediskp4h_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:52 PST 2022","Mon Mar 07 21:25:52 PST 2022","52","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1jy2811k3bj35_SETOPERATIONID","test_1jy2811k3bj35_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:00 PST 2022","Mon Mar 07 21:26:00 PST 2022","42","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_t4ca3s13sm5y_SETOPERATIONID","test_t4ca3s13sm5y_SETOPERATIONID",""
"broken","Mon Mar 07 22:36:16 PST 2022","Mon Mar 07 22:37:31 PST 2022","75015","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1h7tqufqumsl4_SETOPERATIONID","test_1h7tqufqumsl4_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:05 PST 2022","Mon Mar 07 21:26:05 PST 2022","30","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_vf0xuql9uu60_SETOPERATIONID","test_vf0xuql9uu60_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:15 PST 2022","Mon Mar 07 23:46:15 PST 2022","50","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_1jeyw937ds8q8_SETOPERATIONID","test_1jeyw937ds8q8_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:55 PST 2022","Mon Mar 07 21:25:55 PST 2022","38","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qhnu1mvrp5wx_SETOPERATIONID","test_qhnu1mvrp5wx_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","32","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rhg3col3he7k_SETOPERATIONID","test_rhg3col3he7k_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:21 PST 2022","Mon Mar 07 23:46:21 PST 2022","33","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_rhjdtw35dvsi_SETOPERATIONID","test_rhjdtw35dvsi_SETOPERATIONID",""
"passed","Mon Mar 07 21:25:54 PST 2022","Mon Mar 07 21:25:54 PST 2022","34","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_qe149lb78yt4_SETOPERATIONID","test_qe149lb78yt4_SETOPERATIONID",""
"failed","Mon Mar 07 23:46:31 PST 2022","Mon Mar 07 23:46:31 PST 2022","29","","Catwatch.CatwatchTest_1646720771831","","Catwatch.CatwatchTest_1646720771831","test_ure00e6boo55_SETOPERATIONID","test_ure00e6boo55_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:53 PST 2022","Mon Mar 07 21:25:53 PST 2022","37","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1k1wrievblet1_SETOPERATIONID","test_1k1wrievblet1_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:57 PST 2022","Mon Mar 07 21:25:57 PST 2022","41","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_s12sm6jqxffl_SETOPERATIONID","test_s12sm6jqxffl_SETOPERATIONID",""
"failed","Mon Mar 07 21:26:04 PST 2022","Mon Mar 07 21:26:04 PST 2022","83","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_uv5w07jcbko3_SETOPERATIONID","test_uv5w07jcbko3_SETOPERATIONID",""
"failed","Mon Mar 07 21:25:53 PST 2022","Mon Mar 07 21:25:54 PST 2022","64","","Catwatch.CatwatchTest_1646717137412","","Catwatch.CatwatchTest_1646717137412","test_1k22tdm9wx9v5_SETOPERATIONID","test_1k22tdm9wx9v5_SETOPERATIONID",""
